tomobailos	raw=অটোমোবাইলস:DICTIONARY:0.96	lit=তমবাইলস	valid=false	clean=true	freq=0	gate=null	commit=অটোমোবাইলস
tolosporsh	raw=অতলস্পর্শ:DICTIONARY:0.96	lit=তলস্পর্শ	valid=false	clean=false	freq=0	gate=null	commit=অতলস্পর্শ
phokomer	raw=অফকমের:DICTIONARY:0.96	lit=ফকমের	valid=false	clean=true	freq=0	gate=null	commit=অফকমের
phishiyaloder	raw=অফিশিয়ালদের:DICTIONARY:0.93	lit=ফিশিয়ালদের	valid=false	clean=true	freq=0	gate=null	commit=অফিশিয়ালদের
phisosomuuher	raw=অফিসসমূহের:DICTIONARY:0.96	lit=ফিসসমূহের	valid=false	clean=true	freq=0	gate=null	commit=অফিসসমূহের
phisare	raw=অফিসারে:DICTIONARY:0.96	lit=ফিসারে	valid=false	clean=true	freq=0	gate=null	commit=অফিসারে
bokashokaliin	raw=অবকাশকালীন:DICTIONARY:0.96	lit=বকাশকালীন	valid=false	clean=true	freq=0	gate=null	commit=অবকাশকালীন
bokashokendrer	raw=অবকাশকেন্দ্রের:DICTIONARY:0.96	lit=বকাশকেন্দ্রের	valid=false	clean=true	freq=0	gate=null	commit=অবকাশকেন্দ্রের
bokkhepon	raw=অবক্ষেপণ:DICTIONARY:0.96	lit=বক্ষেপন	valid=false	clean=true	freq=0	gate=null	commit=অবক্ষেপণ
bojarobheshon	raw=অবজারভেশন:DICTIONARY:0.96	lit=বজারভেশন	valid=false	clean=true	freq=0	gate=null	commit=অবজারভেশন
bojarbhod	raw=অবজার্ভড:DICTIONARY:0.96	lit=বজার্ভদ	valid=false	clean=false	freq=0	gate=null	commit=অবজার্ভড
bogyay	raw=অবজ্ঞায়:DICTIONARY:0.96	lit=বগ্যায়	valid=false	clean=false	freq=0	gate=null	commit=অবজ্ঞায়
botongs	raw=অবতংস:DICTIONARY:0.96	lit=বতংস	valid=false	clean=true	freq=0	gate=null	commit=অবতংস
botoronokale	raw=অবতরণকালে:DICTIONARY:0.96	lit=বতরনকালে	valid=false	clean=true	freq=0	gate=null	commit=অবতরণকালে
bodharitobhabei	raw=অবধারিতভাবেই:DICTIONARY:0.96	lit=বধারিতভাবেই	valid=false	clean=true	freq=0	gate=null	commit=অবধারিতভাবেই
bomukti	raw=অবমুক্তি:DICTIONARY:0.96	lit=বমুক্তি	valid=false	clean=true	freq=0	gate=null	commit=অবমুক্তি
bomuulyayit	raw=অবমূল্যায়িত:DICTIONARY:0.96	lit=বমূল্যায়িত	valid=false	clean=false	freq=0	gate=null	commit=অবমূল্যায়িত
borodhokale	raw=অবরোধকালে:DICTIONARY:0.96	lit=বরধকালে	valid=false	clean=true	freq=0	gate=null	commit=অবরোধকালে
bolombonei	raw=অবলম্বনেই:DICTIONARY:0.96	lit=বলম্বনেই	valid=false	clean=true	freq=0	gate=null	commit=অবলম্বনেই
boshyokoroniiy	raw=অবশ্যকরণীয়:DICTIONARY:0.96	lit=বশ্যকরনীয়	valid=false	clean=false	freq=0	gate=null	commit=অবশ্যকরণীয়
boshyokortoby	raw=অবশ্যকর্তব্য:DICTIONARY:0.96	lit=বশ্যকর্তব্য	valid=false	clean=false	freq=0	gate=null	commit=অবশ্যকর্তব্য
boshyombhabiibhabe	raw=অবশ্যম্ভাবীভাবে:DICTIONARY:0.96	lit=বশ্যম্ভাবীভাবে	valid=false	clean=false	freq=0	gate=null	commit=অবশ্যম্ভাবীভাবে
bosorojiibon	raw=অবসরজীবন:DICTIONARY:0.96	lit=বসরজীবন	valid=false	clean=true	freq=0	gate=null	commit=অবসরজীবন
bosorobhata	raw=অবসরভাতা:DICTIONARY:0.96	lit=বসরভাতা	valid=false	clean=true	freq=0	gate=null	commit=অবসরভাতা
bosesibh	raw=অবসেসিভ:DICTIONARY:0.96	lit=বসেসিভ	valid=false	clean=true	freq=0	gate=null	commit=অবসেসিভ
bosthagot	raw=অবস্থাগত:DICTIONARY:0.96	lit=বস্থাগত	valid=false	clean=false	freq=0	gate=null	commit=অবস্থাগত
bosthatai	raw=অবস্থাটাই:DICTIONARY:0.96	lit=বস্থাতাই	valid=false	clean=false	freq=0	gate=null	commit=অবস্থাটাই
bosthatir	raw=অবস্থাটির:DICTIONARY:0.96	lit=বস্থাতির	valid=false	clean=false	freq=0	gate=null	commit=অবস্থাটির
bosthanokalei	raw=অবস্থানকালেই:DICTIONARY:0.96	lit=বস্থানকালেই	valid=false	clean=false	freq=0	gate=null	commit=অবস্থানকালেই
bosthanosthol	raw=অবস্থানস্থল:DICTIONARY:0.96	lit=বস্থানস্থল	valid=false	clean=false	freq=0	gate=null	commit=অবস্থানস্থল
bosthasomponn	raw=অবস্থাসম্পন্ন:DICTIONARY:0.96	lit=বস্থাসম্পন্ন	valid=false	clean=false	freq=0	gate=null	commit=অবস্থাসম্পন্ন
bosthitir	raw=অবস্থিতির:DICTIONARY:0.96	lit=বস্থিতির	valid=false	clean=false	freq=0	gate=null	commit=অবস্থিতির
boshan	raw=বসান:DICTIONARY:0.9500000000000001	lit=বশান	valid=false	clean=true	freq=0	gate=null	commit=বসান
lodriner	raw=অলড্রিনের:DICTIONARY:0.96	lit=লদ্রিনের	valid=false	clean=false	freq=0	gate=null	commit=অলড্রিনের
lomaiti	raw=অলমাইটি:DICTIONARY:0.96	lit=লমাইতি	valid=false	clean=true	freq=0	gate=null	commit=অলমাইটি
loraund	raw=অলরাউন্ড:DICTIONARY:0.96	lit=লরাউন্দ	valid=false	clean=true	freq=0	gate=null	commit=অলরাউন্ড
losotar	raw=অলসতার:DICTIONARY:0.96	lit=লসতার	valid=false	clean=true	freq=0	gate=null	commit=অলসতার
igoloder	raw=ঈগলদের:DICTIONARY:0.96	lit=ইগলদের	valid=true	clean=true	freq=0	gate=null	commit=ঈগলদের
idoke	raw=ঈদকে:DICTIONARY:0.96	lit=ইদকে	valid=false	clean=true	freq=0	gate=null	commit=ঈদকে
idulophitor	raw=ঈদুলফিতর:DICTIONARY:0.96	lit=ইদুলফিতর	valid=false	clean=true	freq=0	gate=null	commit=ঈদুলফিতর
irshay	raw=ঈর্ষায়:DICTIONARY:0.96	lit=ইর্শায়	valid=false	clean=false	freq=0	gate=null	commit=ঈর্ষায়
ishworotb	raw=ঈশ্বরত্ব:DICTIONARY:0.96	lit=ইশওয়রত্ব	valid=false	clean=true	freq=0	gate=null	commit=ঈশ্বরত্ব
ishworott	raw=ঈশ্বরত্ব:DICTIONARY:0.96	lit=ইশওয়রত্ত	valid=false	clean=false	freq=0	gate=null	commit=ঈশ্বরত্ব
ishodushn	raw=ঈষদুষ্ণ:DICTIONARY:0.96	lit=ইশদুশ্ন	valid=false	clean=false	freq=0	gate=null	commit=ঈষদুষ্ণ
ushaton	raw=ঊষাতন:DICTIONARY:0.96	lit=উশাতন	valid=false	clean=true	freq=0	gate=null	commit=ঊষাতন
lokochu	raw=ওলকচু:DICTIONARY:0.96	lit=লকচু	valid=false	clean=true	freq=0	gate=null	commit=ওলকচু
lokopi	raw=ওলকপি:DICTIONARY:0.96	lit=লকপি	valid=false	clean=true	freq=0	gate=null	commit=ওলকপি
lophogyang	raw=ওলফগ্যাং:DICTIONARY:0.96	lit=লফগ্যাং	valid=false	clean=false	freq=0	gate=null	commit=ওলফগ্যাং
lamara	raw=ওলামারা:DICTIONARY:0.96	lit=লামারা	valid=true	clean=true	freq=21	gate=লামারা	commit=লামারা
laston	raw=ওলাস্টন:DICTIONARY:0.96	lit=লাস্তন	valid=false	clean=false	freq=0	gate=null	commit=ওলাস্টন
bordhok	raw=অবর্ধক:DICTIONARY:0.96	lit=বর্ধক	valid=true	clean=false	freq=40	gate=null	commit=অবর্ধক
bosthasomuuher	raw=অবস্থাসমূহের:DICTIONARY:0.96	lit=বস্থাসমূহের	valid=false	clean=false	freq=0	gate=null	commit=অবস্থাসমূহের
bochetonobhabei	raw=অবচেতনভাবেই:DICTIONARY:0.96	lit=বচেতনভাবেই	valid=false	clean=true	freq=0	gate=null	commit=অবচেতনভাবেই
bosorosubidha	raw=অবসরসুবিধা:DICTIONARY:0.96	lit=বসরসুবিধা	valid=false	clean=true	freq=0	gate=null	commit=অবসরসুবিধা
locheroman	raw=ওলচেরমান:DICTIONARY:0.96	lit=লচেরমান	valid=false	clean=true	freq=0	gate=null	commit=ওলচেরমান
bokathamoteo	raw=অবকাঠামোতেও:DICTIONARY:0.96	lit=বকাথামতেও	valid=false	clean=true	freq=0	gate=null	commit=অবকাঠামোতেও
bohitokoron	raw=অবহিতকরণ:DICTIONARY:0.96	lit=বহিতকরন	valid=false	clean=true	freq=0	gate=null	commit=অবহিতকরণ
imanodarogon	raw=ঈমানদারগণ:DICTIONARY:0.96	lit=ইমানদারগন	valid=false	clean=true	freq=0	gate=null	commit=ঈমানদারগণ
toriksar	raw=অটোরিক্সার:DICTIONARY:0.96	lit=তরিক্সার	valid=false	clean=false	freq=0	gate=null	commit=অটোরিক্সার
bosthadrrishte	raw=অবস্থাদৃষ্টে:DICTIONARY:0.96	lit=বস্থাদ্র্রিশ্তে	valid=false	clean=false	freq=0	gate=null	commit=অবস্থাদৃষ্টে
bosadogrost	raw=অবসাদগ্রস্ত:DICTIONARY:0.96	lit=বসাদগ্রস্ত	valid=false	clean=false	freq=0	gate=null	commit=অবসাদগ্রস্ত
tokyad	raw=অটোক্যাড:DICTIONARY:0.96	lit=তক্যাদ	valid=false	clean=false	freq=0	gate=null	commit=অটোক্যাড
boshyi	raw=অবশ্যি:DICTIONARY:0.96	lit=বশ্যি	valid=false	clean=false	freq=0	gate=null	commit=অবশ্যি
lotaronetibh	raw=অলটারনেটিভ:DICTIONARY:0.96	lit=লতারনেতিভ	valid=false	clean=true	freq=0	gate=null	commit=অলটারনেটিভ
phisogamii	raw=অফিসগামী:DICTIONARY:0.96	lit=ফিসগামী	valid=false	clean=true	freq=0	gate=null	commit=অফিসগামী
besiti	raw=ওবেসিটি:DICTIONARY:0.96	lit=বেসিতি	valid=false	clean=true	freq=0	gate=null	commit=ওবেসিটি
phisogulote	raw=অফিসগুলোতে:DICTIONARY:0.93	lit=ফিসগুলতে	valid=false	clean=true	freq=0	gate=null	commit=অফিসগুলোতে
bodomoner	raw=অবদমনের:DICTIONARY:0.96	lit=বদমনের	valid=false	clean=true	freq=0	gate=null	commit=অবদমনের
imanoke	raw=ঈমানকে:DICTIONARY:0.96	lit=ইমানকে	valid=true	clean=true	freq=0	gate=null	commit=ঈমানকে
lamaye	raw=ওলামায়ে:DICTIONARY:0.96	lit=লামায়ে	valid=false	clean=true	freq=0	gate=null	commit=ওলামায়ে
ishika	raw=ঈশিকা:DICTIONARY:0.96	lit=ইশিকা	valid=false	clean=true	freq=0	gate=null	commit=ঈশিকা
phobit	raw=অফবিট:DICTIONARY:0.96	lit=ফবিত	valid=false	clean=true	freq=0	gate=null	commit=অফবিট
bosthanosoh	raw=অবস্থানসহ:DICTIONARY:0.96	lit=বস্থানসহ	valid=false	clean=false	freq=0	gate=null	commit=অবস্থানসহ
losobhabe	raw=অলসভাবে:DICTIONARY:0.96	lit=লসভাবে	valid=false	clean=true	freq=0	gate=null	commit=অলসভাবে
phisogulor	raw=অফিসগুলোর:DICTIONARY:0.93	lit=ফিসগুলর	valid=false	clean=true	freq=0	gate=null	commit=অফিসগুলোর
bojarobharer	raw=অবজারভারের:DICTIONARY:0.96	lit=বজারভারের	valid=false	clean=true	freq=0	gate=null	commit=অবজারভারের
bomuktir	raw=অবমুক্তির:DICTIONARY:0.96	lit=বমুক্তির	valid=false	clean=true	freq=0	gate=null	commit=অবমুক্তির
bosthanokariider	raw=অবস্থানকারীদের:DICTIONARY:0.93	lit=বস্থানকারীদের	valid=false	clean=false	freq=0	gate=null	commit=অবস্থানকারীদের
urdhbogotir	raw=ঊর্ধ্বগতির:DICTIONARY:0.96	lit=উর্ধ্বগতির	valid=false	clean=false	freq=0	gate=null	commit=ঊর্ধ্বগতির
urdhogotir	raw=ঊর্ধ্বগতির:DICTIONARY:0.96	lit=উর্ধগতির	valid=false	clean=false	freq=0	gate=null	commit=ঊর্ধ্বগতির
lamader	raw=লামাদের:DICTIONARY:0.93	lit=লামাদের	valid=false	clean=true	freq=0	gate=null	commit=লামাদের
borodhokarii	raw=অবরোধকারী:DICTIONARY:0.96	lit=বরধকারী	valid=false	clean=true	freq=0	gate=null	commit=অবরোধকারী
irshaporayon	raw=ঈর্ষাপরায়ণ:DICTIONARY:0.931	lit=ইর্শাপরায়ন	valid=false	clean=false	freq=0	gate=null	commit=ঈর্ষাপরায়ণ
toyay	raw=অটোয়ায়:DICTIONARY:0.96	lit=তয়ায়	valid=false	clean=true	freq=0	gate=null	commit=অটোয়ায়
phisaroti	raw=অফিসারটি:DICTIONARY:0.96	lit=ফিসারতি	valid=false	clean=true	freq=0	gate=null	commit=অফিসারটি
bodanoi	raw=অবদানই:DICTIONARY:0.96	lit=বদানৈ	valid=false	clean=true	freq=0	gate=null	commit=অবদানই
bomanonakarii	raw=অবমাননাকারী:DICTIONARY:0.96	lit=বমাননাকারী	valid=false	clean=true	freq=0	gate=null	commit=অবমাননাকারী
tolant	raw=অতলান্ত:DICTIONARY:0.96	lit=তলান্ত	valid=false	clean=true	freq=0	gate=null	commit=অতলান্ত
borodhoke	raw=অবরোধকে:DICTIONARY:0.96	lit=বরধকে	valid=false	clean=true	freq=0	gate=null	commit=অবরোধকে
urdhbogotite	raw=ঊর্ধ্বগতিতে:DICTIONARY:0.96	lit=উর্ধ্বগতিতে	valid=false	clean=false	freq=0	gate=null	commit=ঊর্ধ্বগতিতে
urdhogotite	raw=ঊর্ধ্বগতিতে:DICTIONARY:0.96	lit=উর্ধগতিতে	valid=false	clean=false	freq=0	gate=null	commit=ঊর্ধ্বগতিতে
bojarobhare	raw=অবজারভারে:DICTIONARY:0.96	lit=বজারভারে	valid=false	clean=true	freq=0	gate=null	commit=অবজারভারে
borodhokariider	raw=অবরোধকারীদের:DICTIONARY:0.93	lit=বরধকারীদের	valid=false	clean=true	freq=0	gate=null	commit=অবরোধকারীদের
bolombonokarii	raw=অবলম্বনকারী:DICTIONARY:0.96	lit=বলম্বনকারী	valid=false	clean=true	freq=0	gate=null	commit=অবলম্বনকারী
boliilay	raw=অবলীলায়:DICTIONARY:0.96	lit=বলীলায়	valid=false	clean=true	freq=0	gate=null	commit=অবলীলায়
bostharoo	raw=অবস্থারও:DICTIONARY:0.96	lit=বস্থারু	valid=false	clean=false	freq=0	gate=null	commit=অবস্থারও
urdhbakashe	raw=ঊর্ধ্বাকাশে:DICTIONARY:0.96	lit=উর্ধ্বাকাশে	valid=false	clean=false	freq=0	gate=null	commit=ঊর্ধ্বাকাশে
urdhakashe	raw=ঊর্ধ্বাকাশে:DICTIONARY:0.96	lit=উর্ধাকাশে	valid=false	clean=false	freq=0	gate=null	commit=ঊর্ধ্বাকাশে
phisoi	raw=অফিসই:DICTIONARY:0.96	lit=ফিসৈ	valid=false	clean=true	freq=0	gate=null	commit=অফিসই
bokathamogulo	raw=অবকাঠামোগুলো:DICTIONARY:0.93	lit=বকাথামগুল	valid=false	clean=true	freq=0	gate=null	commit=অবকাঠামোগুলো
botaroke	raw=অবতারকে:DICTIONARY:0.96	lit=বতারকে	valid=false	clean=true	freq=0	gate=null	commit=অবতারকে
bosthanokariira	raw=অবস্থানকারীরা:DICTIONARY:0.93	lit=বস্থানকারীরা	valid=false	clean=false	freq=0	gate=null	commit=অবস্থানকারীরা
bosthabhede	raw=অবস্থাভেদে:DICTIONARY:0.96	lit=বস্থাভেদে	valid=false	clean=false	freq=0	gate=null	commit=অবস্থাভেদে
bohelai	raw=অবহেলাই:DICTIONARY:0.96	lit=বহেলাই	valid=false	clean=true	freq=0	gate=null	commit=অবহেলাই
bohelao	raw=অবহেলাও:DICTIONARY:0.96	lit=বহেলাও	valid=false	clean=true	freq=0	gate=null	commit=অবহেলাও
lomost	raw=অলমোস্ট:DICTIONARY:0.96	lit=লমস্ত	valid=false	clean=false	freq=0	gate=null	commit=অলমোস্ট
urdhbotonoder	raw=উর্ধ্বতনদের:DICTIONARY:0.93	lit=উর্ধ্বতনদের	valid=false	clean=false	freq=0	gate=null	commit=উর্ধ্বতনদের
urdhotonoder	raw=উর্ধ্বতনদের:DICTIONARY:0.93	lit=উর্ধতনদের	valid=false	clean=false	freq=0	gate=null	commit=উর্ধ্বতনদের
bodhio	raw=অবধিও:DICTIONARY:0.96	lit=বধিও	valid=false	clean=true	freq=0	gate=null	commit=অবধিও
bontiir	raw=অবন্তীর:DICTIONARY:0.96	lit=বন্তীর	valid=false	clean=true	freq=0	gate=null	commit=অবন্তীর
bomuktokoron	raw=অবমুক্তকরণ:DICTIONARY:0.96	lit=বমুক্তকরন	valid=false	clean=true	freq=0	gate=null	commit=অবমুক্তকরণ
boshyopaloniiy	raw=অবশ্যপালনীয়:DICTIONARY:0.96	lit=বশ্যপালনীয়	valid=false	clean=false	freq=0	gate=null	commit=অবশ্যপালনীয়
bosorogrohoner	raw=অবসরগ্রহণের:DICTIONARY:0.96	lit=বসরগ্রহনের	valid=false	clean=false	freq=0	gate=null	commit=অবসরগ্রহণের
lempik	raw=অলেম্পিক:DICTIONARY:0.96	lit=লেম্পিক	valid=false	clean=true	freq=0	gate=null	commit=অলেম্পিক
idoganh	raw=ঈদগাঁহ:DICTIONARY:0.96	lit=ইদগান্হ	valid=false	clean=false	freq=0	gate=null	commit=ঈদগাঁহ
irshakator	raw=ঈর্ষাকাতর:DICTIONARY:0.96	lit=ইর্শাকাতর	valid=false	clean=false	freq=0	gate=null	commit=ঈর্ষাকাতর
tomil	raw=ওটমিল:DICTIONARY:0.96	lit=তমিল	valid=false	clean=true	freq=0	gate=null	commit=ওটমিল
lomart	raw=ওলমার্ট:DICTIONARY:0.96	lit=লমার্ত	valid=false	clean=false	freq=0	gate=null	commit=ওলমার্ট
pholainer	raw=অফলাইনের:DICTIONARY:0.96	lit=ফলাইনের	valid=false	clean=true	freq=0	gate=null	commit=অফলাইনের
phospinar	raw=অফস্পিনার:DICTIONARY:0.96	lit=ফস্পিনার	valid=false	clean=false	freq=0	gate=null	commit=অফস্পিনার
phare	raw=ফ্যারে:DICTIONARY:0.93	lit=ফারে	valid=false	clean=true	freq=0	gate=null	commit=পাহাড়ে
bokkhoyii	raw=অবক্ষয়ী:DICTIONARY:0.96	lit=বক্ষয়ী	valid=false	clean=true	freq=0	gate=null	commit=অবক্ষয়ী
bochit	raw=অবচিত:DICTIONARY:0.96	lit=বচিত	valid=false	clean=true	freq=0	gate=null	commit=অবচিত
bojektoke	raw=অবজেক্টকে:DICTIONARY:0.96	lit=বজেক্তকে	valid=false	clean=true	freq=0	gate=null	commit=অবজেক্টকে
bomanonamuulok	raw=অবমাননামূলক:DICTIONARY:0.96	lit=বমাননামূলক	valid=false	clean=true	freq=0	gate=null	commit=অবমাননামূলক
bomuktokoroner	raw=অবমুক্তকরণের:DICTIONARY:0.96	lit=বমুক্তকরনের	valid=false	clean=true	freq=0	gate=null	commit=অবমুক্তকরণের
boloponer	raw=অবলোপনের:DICTIONARY:0.96	lit=বলপনের	valid=false	clean=true	freq=0	gate=null	commit=অবলোপনের
iubhukt	raw=ইইউভুক্ত:DICTIONARY:0.96	lit=ইউভুক্ত	valid=false	clean=true	freq=0	gate=null	commit=ইইউভুক্ত
bosthagulo	raw=অবস্থাগুলো:DICTIONARY:0.93	lit=বস্থাগুল	valid=false	clean=false	freq=0	gate=null	commit=অবস্থাগুলো
bosthanogulor	raw=অবস্থানগুলোর:DICTIONARY:0.93	lit=বস্থানগুলর	valid=false	clean=false	freq=0	gate=null	commit=অবস্থানগুলোর
urdhber	raw=ঊর্ধ্বের:DICTIONARY:0.96	lit=উর্ধ্বের	valid=false	clean=false	freq=0	gate=null	commit=ঊর্ধ্বের
urdher	raw=ঊর্ধ্বের:DICTIONARY:0.96	lit=উর্ধের	valid=false	clean=false	freq=0	gate=null	commit=ঊর্ধ্বের
toklebh	raw=অটোক্লেভ:DICTIONARY:0.96	lit=তক্লেভ	valid=false	clean=true	freq=0	gate=null	commit=অটোক্লেভ
torkitobhabe	raw=অতর্কিতভাবে:DICTIONARY:0.96	lit=তর্কিতভাবে	valid=false	clean=false	freq=0	gate=null	commit=অতর্কিতভাবে
phisopara	raw=অফিসপাড়া:DICTIONARY:0.96	lit=ফিসপারা	valid=false	clean=true	freq=0	gate=null	commit=অফিসপাড়া
phisiyalora	raw=অফিসিয়ালরা:DICTIONARY:0.93	lit=ফিসিয়ালরা	valid=false	clean=true	freq=0	gate=null	commit=অফিসিয়ালরা
bokathamoo	raw=অবকাঠামোও:DICTIONARY:0.96	lit=বকাথামু	valid=false	clean=true	freq=0	gate=null	commit=অবকাঠামোও
bokashoo	raw=অবকাশও:DICTIONARY:0.96	lit=বকাশু	valid=false	clean=true	freq=0	gate=null	commit=অবকাশও
bokashokendr	raw=অবকাশকেন্দ্র:DICTIONARY:0.96	lit=বকাশকেন্দ্র	valid=false	clean=true	freq=0	gate=null	commit=অবকাশকেন্দ্র
bokkhoyoke	raw=অবক্ষয়কে:DICTIONARY:0.96	lit=বক্ষয়কে	valid=false	clean=true	freq=0	gate=null	commit=অবক্ষয়কে
botaronar	raw=অবতারণার:DICTIONARY:0.96	lit=বতারনার	valid=false	clean=true	freq=0	gate=null	commit=অবতারণার
botaroder	raw=অবতারদের:DICTIONARY:0.93	lit=বতারদের	valid=false	clean=true	freq=0	gate=null	commit=অবতারদের
bomanit	raw=অবমানিত:DICTIONARY:0.96	lit=বমানিত	valid=false	clean=true	freq=0	gate=null	commit=অবমানিত
boshyombhabiiruupe	raw=অবশ্যম্ভাবীরূপে:DICTIONARY:0.96	lit=বশ্যম্ভাবীরূপে	valid=false	clean=false	freq=0	gate=null	commit=অবশ্যম্ভাবীরূপে
bosanokolpe	raw=অবসানকল্পে:DICTIONARY:0.96	lit=বসানকল্পে	valid=false	clean=true	freq=0	gate=null	commit=অবসানকল্পে
bosha	raw=বসা:DICTIONARY:0.97	lit=বশা	valid=false	clean=true	freq=0	gate=null	commit=বসা
ishworogonje	raw=ঈশ্বরগঞ্জে:DICTIONARY:0.96	lit=ইশওয়রগঞ্জে	valid=false	clean=true	freq=0	gate=null	commit=ঈশ্বরগঞ্জে
urdhbango	raw=ঊর্ধ্বাঙ্গ:DICTIONARY:0.96	lit=উর্ধ্বাঙ	valid=false	clean=false	freq=0	gate=null	commit=ঊর্ধ্বাঙ্গ
urdhango	raw=ঊর্ধ্বাঙ্গ:DICTIONARY:0.96	lit=উর্ধাঙ	valid=false	clean=false	freq=0	gate=null	commit=ঊর্ধ্বাঙ্গ
chhoman	raw=ওছমান:DICTIONARY:0.96	lit=ছমান	valid=false	clean=true	freq=0	gate=null	commit=ওছমান
phisokokkh	raw=অফিসকক্ষ:DICTIONARY:0.96	lit=ফিসকক্ষ	valid=false	clean=true	freq=0	gate=null	commit=অফিসকক্ষ
phenosibh	raw=অফেনসিভ:DICTIONARY:0.96	lit=ফেনসিভ	valid=false	clean=true	freq=0	gate=null	commit=অফেনসিভ
phisotir	raw=অফিসটির:DICTIONARY:0.96	lit=ফিসতির	valid=false	clean=true	freq=0	gate=null	commit=অফিসটির
phisosomuuhe	raw=অফিসসমূহে:DICTIONARY:0.96	lit=ফিসসমূহে	valid=false	clean=true	freq=0	gate=null	commit=অফিসসমূহে
phisarorao	raw=অফিসাররাও:DICTIONARY:0.96	lit=ফিসাররাও	valid=false	clean=true	freq=0	gate=null	commit=অফিসাররাও
bokathamoi	raw=অবকাঠামোই:DICTIONARY:0.96	lit=বকাথামৈ	valid=false	clean=true	freq=0	gate=null	commit=অবকাঠামোই
bochetonei	raw=অবচেতনেই:DICTIONARY:0.96	lit=বচেতনেই	valid=false	clean=true	freq=0	gate=null	commit=অবচেতনেই
botaroruupe	raw=অবতাররূপে:DICTIONARY:0.96	lit=বতাররূপে	valid=false	clean=true	freq=0	gate=null	commit=অবতাররূপে
bodanogulo	raw=অবদানগুলো:DICTIONARY:0.93	lit=বদানগুল	valid=false	clean=true	freq=0	gate=null	commit=অবদানগুলো
bomanonakariider	raw=অবমাননাকারীদের:DICTIONARY:0.93	lit=বমাননাকারীদের	valid=false	clean=true	freq=0	gate=null	commit=অবমাননাকারীদের
boshishtora	raw=অবশিষ্টরা:DICTIONARY:0.93	lit=বশিশ্তরা	valid=false	clean=false	freq=0	gate=null	commit=অবশিষ্টরা
boshyopathy	raw=অবশ্যপাঠ্য:DICTIONARY:0.96	lit=বশ্যপাথ্য	valid=false	clean=false	freq=0	gate=null	commit=অবশ্যপাঠ্য
bosokior	raw=অবসকিওর:DICTIONARY:0.96	lit=বসকিওর	valid=false	clean=true	freq=0	gate=null	commit=অবসকিওর
bosthanokal	raw=অবস্থানকাল:DICTIONARY:0.96	lit=বস্থানকাল	valid=false	clean=false	freq=0	gate=null	commit=অবস্থানকাল
bosthanokei	raw=অবস্থানকেই:DICTIONARY:0.96	lit=বস্থানকেই	valid=false	clean=false	freq=0	gate=null	commit=অবস্থানকেই
bosthaneroo	raw=অবস্থানেরও:DICTIONARY:0.96	lit=বস্থানেরু	valid=false	clean=false	freq=0	gate=null	commit=অবস্থানেরও
bohelitoder	raw=অবহেলিতদের:DICTIONARY:0.93	lit=বহেলিতদের	valid=false	clean=true	freq=0	gate=null	commit=অবহেলিতদের
boidhy	raw=অবৈধ্য:DICTIONARY:0.96	lit=বৈধ্য	valid=false	clean=true	freq=0	gate=null	commit=অবৈধ্য
loraundaroder	raw=অলরাউন্ডারদের:DICTIONARY:0.93	lit=লরাউন্দারদের	valid=false	clean=true	freq=0	gate=null	commit=অলরাউন্ডারদের
lochona	raw=অলোচনা:DICTIONARY:0.96	lit=লচনা	valid=false	clean=true	freq=0	gate=null	commit=অলোচনা
lochonay	raw=অলোচনায়:DICTIONARY:0.96	lit=লচনায়	valid=false	clean=true	freq=0	gate=null	commit=অলোচনায়
idogan	raw=ঈদগাঁ:DICTIONARY:0.96	lit=ইদগান	valid=false	clean=true	freq=0	gate=null	commit=ঈদগাঁ
idogahor	raw=ঈদগাহর:DICTIONARY:0.96	lit=ইদগাহর	valid=false	clean=true	freq=0	gate=null	commit=ঈদগাহর
imane	raw=ঈমানে:DICTIONARY:0.96	lit=ইমানে	valid=false	clean=true	freq=0	gate=null	commit=ঈমানে
ishworoputr	raw=ঈশ্বরপুত্র:DICTIONARY:0.96	lit=ইশওয়রপুত্র	valid=false	clean=false	freq=0	gate=null	commit=ঈশ্বরপুত্র
urdhboloke	raw=ঊর্ধ্বলোকে:DICTIONARY:0.96	lit=উর্ধ্বলকে	valid=false	clean=false	freq=0	gate=null	commit=ঊর্ধ্বলোকে
urdholoke	raw=ঊর্ধ্বলোকে:DICTIONARY:0.96	lit=উর্ধলকে	valid=false	clean=false	freq=0	gate=null	commit=ঊর্ধ্বলোকে
urdhboshwase	raw=ঊর্ধ্বশ্বাসে:DICTIONARY:0.96	lit=উর্ধ্বশওয়াসে	valid=false	clean=false	freq=0	gate=null	commit=ঊর্ধ্বশ্বাসে
urdhoshwase	raw=ঊর্ধ্বশ্বাসে:DICTIONARY:0.96	lit=উর্ধশওয়াসে	valid=false	clean=false	freq=0	gate=null	commit=ঊর্ধ্বশ্বাসে
urmilar	raw=ঊর্মিলার:DICTIONARY:0.96	lit=উর্মিলার	valid=false	clean=false	freq=0	gate=null	commit=ঊর্মিলার
laotha	raw=ওলাওঠা:DICTIONARY:0.96	lit=লাওথা	valid=false	clean=true	freq=0	gate=null	commit=ওলাওঠা
phisotike	raw=অফিসটিকে:DICTIONARY:0.96	lit=ফিসতিকে	valid=false	clean=true	freq=0	gate=null	commit=অফিসটিকে
