জোর	দিয়ে	করা	3
মরিয়ার্টি	মারা	গেছে	3
মুখে	এসে	আটকে	3
এসে	আটকে	আছে	3
কেউ	ঠেকাতে	পারবে	3
কেমন	দেখাচ্ছে	আমাকে	3
তোমাকে	বিশ্বাস	করছে	3
জানি	কিন্তু	তুমি	3
কী	সব	আজাইরা	3
ছেড়ে	চলে	গেলে	3
এটা	একটা	যুদ্ধ	3
কিন্তু	আমাকে	বোকা	3
আমার	কথা	কখনো	3
জানতে	হবে	আমি	3
থেকে	ফিরে	আসা	3
নিজেকে	অনেক	বড়	3
পর	কেউ	বেঁচে	3
অবশ্য	প্রথম	পেশা	3
প্রথম	পেশা	সেটা	3
পেশা	সেটা	ছিলো	3
সেটা	ছিলো	না	3
নালীটা	পার	হচ্ছি	3
আমি	বলছি	পাওয়ার	3
বলছি	পাওয়ার	বাড়াও	3
তুমি	ওই	ভূতটা	3
ওই	দুর্ঘটনার	দুঃস্বপ্ন	3
দুর্ঘটনার	দুঃস্বপ্ন	দেখছিলে	3
সব	গম	নষ্ট	3
গম	নষ্ট	হয়ে	3
পুড়িয়ে	ফেলতে	হয়েছে	3
তখন	শুধু	ভুট্টা	3
শুধু	ভুট্টা	ফলতো	3
একরের	পর	একর	3
পর	একর	ভুট্টা	3
চারিদিকে	ছিলো	শুধু	3
ছিলো	শুধু	ধুলা	3
বোঝাতে	পারছি	না	3
৪টায়	গুদামঘরে	পড়তে	3
গুদামঘরে	পড়তে	বসবো	3
আগাছা	প্রতিরোধ	ব্যবস্থা	3
প্রতিরোধ	ব্যবস্থা	১০১	3
কী	করেছো	আমার	3
করেছো	আমার	ল্যান্ডার	3
আমার	ল্যান্ডার	নিয়ে	3
তো	কে	করেছে	3
তোমার	সেই	ভূত	3
ফেলে	দিয়েছে	শেলফ	3
দিয়েছে	শেলফ	থেকে	3
বইপত্রও	ফেলে	দেয়	3
এটাকে	পোল্টারগেইস্ট	বলে	3
জিনিসটা	বিজ্ঞানভিত্তিক	না	3
অজানাকে	মেনে	নেয়াই	3
মেনে	নেয়াই	বিজ্ঞান	3
এখন	দাও	দেখি	3
দাও	দেখি	এর	3
দেখি	এর	জবাব	3
তোমার	জিনিসপত্র	সামলে	3
জিনিসপত্র	সামলে	রাখো	3
বিজ্ঞান	নিয়ে	কথা	3
ভূতকে	ভয়	পাচ্ছো	3
আরো	গবেষণা	করো	3
এরপর	সিদ্ধান্ত	নাও	3
সাবধানে	থেকো	স্কুলে	3
মানে	বাবা	মা	3
ধুলাঝড়	মনে	হচ্ছে	3
নেলসন	সব	ফসল	3
সব	ফসল	পুড়িয়ে	3
ফসল	পুড়িয়ে	ফেলছে	3
এবারই	নাকি	ঢেঁড়শের	3
নাকি	ঢেঁড়শের	শেষ	3
ঢেঁড়শের	শেষ	ফলন	3
অন্যদের	মতো	ভুট্টা	3
মতো	ভুট্টা	চাষ	3
ভুট্টা	চাষ	করলেই	3
চাষ	করলেই	পারতো	3
মিস	হ্যানলির	সাথে	3
হ্যানলির	সাথে	মিষ্টি	3
সাথে	মিষ্টি	করে	3
করে	কথা	বোলো	3
পৃথিবীর	মানুষ	বাড়াও	3
এটাও	তো	তোমার	3
তো	তোমার	দায়িত্ব	3
সেকেন্ড	গিয়ার	দাও	3
ও	কিছু	করেনি	3
ঠিক	করার	যন্ত্রগুলো	3
করার	যন্ত্রগুলো	বের	3
যন্ত্রগুলো	বের	করো	3
ঠিক	করবো	কীভাবে	3
বের	করো	দেখি	3
আমি	তো	সারাজীবন	3
তো	সারাজীবন	থাকবো	3
সারাজীবন	থাকবো	না	3
একটা	বাজে	জিনিসের	3
বাজে	জিনিসের	নামে	3
জিনিসের	নামে	আমার	3
আমার	নাম	রেখেছো	3
নাম	রেখেছো	কেন	3
মার্ফির	সূত্র	এটা	3
সূত্র	এটা	বলে	3
বলে	না	যে	3
না	যে	সবসময়	3
যে	সবসময়	খারাপ	3
সবসময়	খারাপ	ঘটনাই	3
খারাপ	ঘটনাই	ঘটবে	3
তা	একসময়	ঘটবেই	3
ফাটা	চাকার	কী	3
চাকার	কী	হবে	3
এটা	ভারতীয়	এয়ারফোর্সের	3
ভারতীয়	এয়ারফোর্সের	ড্রোন	3
এটার	সৌরকোষ	দিয়ে	3
সৌরকোষ	দিয়ে	পুরো	3
দিয়ে	পুরো	খামার	3
পুরো	খামার	চালানো	3
খামার	চালানো	যাবে	3
সোজা	ড্রোনটার	দিকে	3
ড্রোনটার	দিকে	ধরে	3
দিকে	ধরে	থাকো	3
একদম	ঐ	দিকে	3
তুমিই	না	চালাতে	3
না	চালাতে	বললে	3
এক	পাক	চালাবে	3
পাক	চালাবে	নাকি	3
এখন	আস্তে	করে	3
আস্তে	করে	ওই	3
করে	ওই	চৌবাচ্চাটার	3
ওই	চৌবাচ্চাটার	কাছে	3
চৌবাচ্চাটার	কাছে	নামিয়ে	3
কাছে	নামিয়ে	আনো	3
কতদিন	ধরে	উড়ছিলো	3
দিল্লী	মিশন	কন্ট্রোলও	3
মিশন	কন্ট্রোলও	আমাদের	3
কন্ট্রোলও	আমাদের	মতোই	3
মানে	দশ	বছর	3
বছর	ধরে	উড়েছে	3
এত	নিচে	নেমে	3
নিচে	নেমে	এলো	3
নেমে	এলো	কেন	3
নয়তো	খুঁজছে	কিছু	3
খুঁজছে	কিছু	একটা	3
একটা	বড়ো	ফ্ল্যাটব্লেড	3
বড়ো	ফ্ল্যাটব্লেড	দাও	3
হয়তো	কোনো	সংকেত	3
কোনো	সংকেত	পেয়েছে	3
কী	করবে	এটা	3
কম্বাইন	চালানোর	কাজে	3
এটাকে	ছেড়ে	দিলে	3
ছেড়ে	দিলে	হয়	3
কারো	কোনো	ক্ষতি	3
কোনো	ক্ষতি	তো	3
ক্ষতি	তো	করছিলো	3
তো	করছিলো	না	3
শুনে	রেগে	যাবো	3
যাবো	না	তো	3
আমার	ওপরে	না	3
পাংচার	হয়ে	গিয়েছিলো	3
তারপর	এশিয়ান	ফাইটার	3
এশিয়ান	ফাইটার	প্লেনের	3
ফাইটার	প্লেনের	দোকানে	3
প্লেনের	দোকানে	গিয়েছিলে	3
দোকানে	গিয়েছিলে	মনে	3
গিয়েছিলে	মনে	হয়	3
ওটা	নজরদারি	ড্রোন	3
ফাটাফাটি	সৌর	কোষ	3
সৌর	কোষ	আছে	3
কোষ	আছে	ভেতরে	3
তা	ঘটনা	হলো	3
আমরা	টমের	ফলাফল	3
টমের	ফলাফল	পেয়েছি	3
খুব	ভালো	কৃষক	3
ভালো	কৃষক	হতে	3
কৃষক	হতে	পারবে	3
ওরও	সেদিকেই	আগ্রহ	3
কলেজে	পড়তে	পারবে	3
পড়তে	পারবে	তো	3
বিশ্ববিদ্যালয়	খুব	অল্প	3
খুব	অল্প	ছাত্র	3
অল্প	ছাত্র	নেয়	3
এতজনকে	পড়ানোর	সামর্থ্য	3
পড়ানোর	সামর্থ্য	নেই	3
সামর্থ্য	নেই	ওদের	3
আমি	তো	নিয়মিত	3
তো	নিয়মিত	ট্যাক্স	3
নিয়মিত	ট্যাক্স	দিচ্ছি	3
টাকা	যায়	কোথায়	3
আর্মিও	তো	নেই	3
তো	নেই	এখন	3
বিশ্ববিদ্যালয়ে	যায়	না	3
যায়	না	অন্তত	3
এখনই	ওকে	ভার্সিটি	3
ওকে	ভার্সিটি	থেকে	3
ভার্সিটি	থেকে	বাদ	3
বাদ	দিয়ে	দিচ্ছেন	3
বয়স	মাত্র	১৫	3
টমের	স্কোর	যথেষ্ট	3
স্কোর	যথেষ্ট	না	3
ছেলের	ভবিষ্যৎ	মাপছেন	3
ভবিষ্যৎ	মাপছেন	একটা	3
মাপছেন	একটা	দিয়ে	3
তুমি	তো	শিক্ষিত	3
তো	শিক্ষিত	মানুষ	3
প্রশিক্ষিত	পাইলট	তুমি	3
এখন	আমাদের	কোনো	3
আমাদের	কোনো	ইঞ্জিনিয়ারের	3
কোনো	ইঞ্জিনিয়ারের	দরকার	3
ইঞ্জিনিয়ারের	দরকার	নেই	3
ঘাটতি	হচ্ছে	খাদ্যের	3
আমাদের	কৃষক	দরকার	3
এবং	টমের	মতো	3
অশিক্ষিত	চাষা	বলেন	3
ধীরে	ধীরে	ভাল	3
ধীরে	ভাল	হচ্ছে	3
মিস	হ্যানলি	মার্ফের	3
হ্যানলি	মার্ফের	ব্যাপারে	3
মার্ফের	ব্যাপারে	কিছু	3
ব্যাপারে	কিছু	বলবেন	3
মার্ফ	খুবই	ভাল	3
খুবই	ভাল	মেয়ে	3
আর	খুব	বুদ্ধিমানও	3
কিন্তু	ইদানীং	একটু	3
ইদানীং	একটু	ঝামেলা	3
একটু	ঝামেলা	করছে	3
সে	এটা	এনেছিলো	3
এটা	এনেছিলো	বন্ধুদেরকে	3
এনেছিলো	বন্ধুদেরকে	দেখাতে	3
চাঁদে	অবতরণের	অধ্যায়টা	3
তো	আমার	স্কুলের	3
আমার	স্কুলের	পুরনো	3
স্কুলের	পুরনো	বইটা	3
ও	এই	বইয়ের	3
এই	বইয়ের	ছবিগুলো	3
বইয়ের	ছবিগুলো	খুব	3
ছবিগুলো	খুব	পছন্দ	3
এটা	পুরনো	সরকারি	3
পুরনো	সরকারি	বই	3
আমরা	নতুন	শুদ্ধ	3
নতুন	শুদ্ধ	সংস্করণ	3
শুদ্ধ	সংস্করণ	পড়াই	3
সোভিয়েত	রাশিয়াকে	দেউলিয়া	3
রাশিয়াকে	দেউলিয়া	করার	3
দেউলিয়া	করার	জন্য	3
আমরা	চাঁদে	গেছি	3
ওটা	আসলে	কৌশলী	3
আসলে	কৌশলী	প্রোপাগান্ডা	3
কৌশলী	প্রোপাগান্ডা	ছিলো	3
রকেট	আর	ফালতু	3
আর	ফালতু	যন্ত্র	3
ফালতু	যন্ত্র	তৈরি	3
যন্ত্র	তৈরি	করতে	3
তৈরি	করতে	করতে	3
বিশ	শতাব্দীর	ভুলগুলো	3
শতাব্দীর	ভুলগুলো	আর	3
ভুলগুলো	আর	অপচয়গুলো	3
আর	অপচয়গুলো	না	3
অপচয়গুলো	না	করতে	3
গল্প	বলতে	হবে	3
গ্রহ	ছাড়ার	গল্প	3
ছাড়ার	গল্প	নয়	3
মরার	পরে	না	3
ওর	মেজাজ	আমার	3
মেজাজ	আমার	চেয়ে	3
চেয়ে	কম	চড়া	3
এই	অ্যাপোলোর	ভাঁওতাবাজি	3
অ্যাপোলোর	ভাঁওতাবাজি	নিয়ে	3
আপনাকে	বিষয়টা	জানানো	3
বিষয়টা	জানানো	দরকার	3
যাতে	বাসাতেও	কিছু	3
বাসাতেও	কিছু	ব্যবস্থা	3
ইদানিং	সে	বেসবল	3
সে	বেসবল	নিয়ে	3
বেসবল	নিয়ে	মেতে	3
নিয়ে	মেতে	আছে	3
খেলা	দেখাতে	নিয়ে	3
দেখাতে	নিয়ে	যাবো	3
জন্য	তোমাকে	সাসপেন্ড	3
তোমাকে	সাসপেন্ড	করে	3
সাসপেন্ড	করে	দিলো	3
ওদের	মাথা	খারাপ	3
কনট্রোলারটা	রিসেট	করে	3
রিসেট	করে	দেন	3
তুমি	এসে	একটু	3
এসে	একটু	দেখো	3
একটু	দেখো	তাড়াতাড়ি	3
সবগুলো	এদিকে	চলে	3
একটা	ঝামেলা	করছে	3
ঝামেলা	করছে	ওদের	3
করছে	ওদের	কম্পাসে	3
চৌম্বকত্ব	বা	ঐরকম	3
বা	ঐরকম	কিছু	3
ফাঁকা	জায়গাগুলো	নোট	3
জায়গাগুলো	নোট	করছি	3
হয়তো	ভূতটা	কিছু	3
ভূতটা	কিছু	বলার	3
মোর্স	কোড	দিয়ে	3
কোড	দিয়ে	চেষ্টা	3
দিয়ে	চেষ্টা	করছি	3
আমি	মোর্স	কোড	3
মোর্স	কোড	জানি	3
বইয়ের	তাক	তোমার	3
তাক	তোমার	সাথে	3
সাথে	আলাপ	জমাচ্ছে	3
ঘাপলাটা	ঠিক	করতে	3
ট্রাকটরগুলো	প্রথমবার	চালালেই	3
প্রথমবার	চালালেই	বুঝতাম	3
স্কুলের	মিটিং	নাকি	3
মিটিং	নাকি	সুবিধার	3
নাকি	সুবিধার	হয়নি	3
রোজই	নতুন	কিছু	3
কিছু	আবিষ্কার	হচ্ছে	3
নতুন	আইডিয়া	বা	3
আইডিয়া	বা	যন্ত্র	3
প্রত্যেকটা	দিনই	যেন	3
দিনই	যেন	ঈদ	3
ছয়শ	কোটি	মানুষ	3
আর	সবাই	সব	3
সবাই	সব	কিছু	3
সব	কিছু	চায়	3
এখনকার	অবস্থাও	বেশি	3
অবস্থাও	বেশি	খারাপ	3
ভেবো	না	এতো	3
আসলে	তুমিই	আলাদা	3
তিন	যুগ	আগে	3
যুগ	আগে	বা	3
বা	পরে	জন্মালে	3
পরে	জন্মালে	ভাল	3
জন্মালে	ভাল	থাকতে	3
আমার	মেয়েটা	জানতো	3
আল্লাহ	ওকে	শান্তি	3
ওকে	শান্তি	দিক	3
তোমার	বাচ্চারাও	জানে	3
বিশেষ	করে	মার্ফ	3
একসময়	আমরা	আকাশের	3
দিকে	তাকিয়ে	নক্ষত্র	3
তাকিয়ে	নক্ষত্র	পাড়ি	3
নক্ষত্র	পাড়ি	দিতে	3
পাড়ি	দিতে	চাইতাম	3
আর	এখন	ধুলার	3
এখন	ধুলার	মধ্যে	3
ধুলার	মধ্যে	মুখ	3
মধ্যে	মুখ	গুঁজে	3
মুখ	গুঁজে	থাকি	3
তোমার	মেধা	ছিলো	3
সেটা	কাজে	লাগানোর	3
কাজে	লাগানোর	সুযোগ	3
লাগানোর	সুযোগ	পেলে	3
সুযোগ	পেলে	না	3
খারাপ	লাগে	ব্যাপারটা	3
মনে	পড়ে	এপ্রিলের	3
পড়ে	এপ্রিলের	১৫	3
এপ্রিলের	১৫	তারিখ	3
গিরিখাদের	ওপর	থেকে	3
ওপর	থেকে	ওটা	3
থেকে	ওটা	নেমে	3
ওটা	নেমে	এলো	3
সত্যিকারের	খেলোয়াড়	ছিলো	3
এরা	কোত্থেকে	আসছে	3
পপকর্ন	আসে	ক্যামনে	3
আসে	ক্যামনে	বেসবলের	3
ক্যামনে	বেসবলের	মাঠে	3
আমি	হট	ডগ	3
ডগ	খেতে	চাই	3
তুমি	আমার	মতোই	3
আমার	মতোই	হবে	3
ক্ষেতখামার	ভাল্লাগে	আমার	3
অনেক	উন্নতি	করবে	3
উন্নতি	করবে	তুমি	3
করবে	তুমি	এটাতে	3
জলদি	বেরিয়ে	পড়ি	3
বেশ	বড়োসড়ো	মনে	3
বড়োসড়ো	মনে	হচ্ছে	3
সবাই	মুখোশ	পরে	3
মুখোশ	পরে	নাও	3
জানালা	বন্ধ	করেছিলে	3
আজকে	টমের	ঘরে	3
টমের	ঘরে	শোও	3
টমকে	স্কুলে	নামিয়ে	3
স্কুলে	নামিয়ে	শহরে	3
নামিয়ে	শহরে	যাচ্ছি	3
কখন	সাফ	করবে	3
এটার	পূজা	শেষ	3
পূজা	শেষ	হলে	3
চিকন	দাগ	শূন্য	3
এই	সুযোগ	হারাতে	3
তোমাকে	সাথে	নিচ্ছি	3
সাথে	নিচ্ছি	না	3
রেডিওতে	কল	করবো	3
খুব	মজা	তাই	3
থাকলে	তো	এতদূর	3
তো	এতদূর	আসতে	3
এতদূর	আসতে	পারতে	3
এখানেই	শেষ	মনে	3
শেষ	মনে	হয়	3
তার	কাটার	কেচি	3
কাটার	কেচি	আনোনি	3
না	গুলি	কোরো	3
মেয়ে	আছে	গাড়িতে	3
কীভাবে	এ	জায়গার	3
এ	জায়গার	খোঁজ	3
জায়গার	খোঁজ	পেলেন	3
আপনার	ম্যাপে	এই	3
ম্যাপে	এই	জায়গার	3
এই	জায়গার	দাগ	3
জায়গার	দাগ	দেয়া	3
দাগ	দেয়া	ছিলো	3
স্থানাংক	কোথায়	পেলেন	3
হাত	তুলতে	বাধ্য	3
তুলতে	বাধ্য	করবেন	3
বাধ্য	করবেন	না	3
চুপ	করে	বসুন	3
তুই	মেরিন	ফোর্সে	3
মেরিন	ফোর্সে	আছিস	3
ফোর্সে	আছিস	এখনো	3
মেরিন	রা	আর	3
রা	আর	নেই	3
তোর	মত	বলদ	3
মত	বলদ	দিয়ে	3
বলদ	দিয়ে	এখন	3
দিয়ে	এখন	বাড়ির	3
এখন	বাড়ির	ঘাস	3
বাড়ির	ঘাস	কাটাই	3
স্থানাংক	কোথায়	পেয়েছেন	3
কিন্তু	তোকে	দেখে	3
তোকে	দেখে	ঘাস	3
দেখে	ঘাস	কাটুরে	3
ঘাস	কাটুরে	মনে	3
কাটুরে	মনে	হচ্ছে	3
তোকে	ভ্যাকুয়াম	ক্লিনার	3
ভ্যাকুয়াম	ক্লিনার	বানাবো	3
সেনা	নিরাপত্তার	রোবটগুলো	3
নিরাপত্তার	রোবটগুলো	ঝুঁকিপূর্ণ	3
আর	এদের	কন্ট্রোল	3
এদের	কন্ট্রোল	ইউনিটও	3
কন্ট্রোল	ইউনিটও	পুরা	3
ইউনিটও	পুরা	ক্ষ্যাপা	3
একজন	ডক্টর	ব্র্যান্ডকে	3
ডক্টর	ব্র্যান্ডকে	চিনতাম	3
লোকটা	প্রফেসর	ছিলেন	3
আমিও	প্রফেসর	নই	3
দেখতেও	এতো	কিউট	3
এতো	কিউট	ছিলেন	3
কিউট	ছিলেন	না	3
এই	জায়গার	ব্যাপারে	3
মেয়েটার	জন্য	দুশ্চিন্তা	3
জন্য	দুশ্চিন্তা	হচ্ছে	3
বিনিময়ে	যা	জানতে	3
জানতে	চান	বলবো	3
মেয়েটাকে	আর	প্রিন্সিপালদেরকে	3
আর	প্রিন্সিপালদেরকে	কনফারেন্স	3
প্রিন্সিপালদেরকে	কনফারেন্স	রুমে	3
কনফারেন্স	রুমে	আসতে	3
রুমে	আসতে	বলো	3
আপনার	মেয়ে	ভাল	3
মেয়ে	ভাল	আছে	3
মায়ের	মত	হয়েছে	3
মত	হয়েছে	নিশ্চয়ই	3
আপনারা	বাইরের	লোকজন	3
বাইরের	লোকজন	চান	3
লোকজন	চান	না	3
ব্যাপারটা	অতো	সোজা	3
অতো	সোজা	না	3
এই	জায়গার	ব্যাপারেও	3
জায়গার	ব্যাপারেও	কিছু	3
ব্যাপারেও	কিছু	জানি	3
জায়গাটা	খুঁজে	পেলেন	3
খুঁজে	পেলেন	কীভাবে	3
একদম	হুট	করে	3
আমরা	আসলে	লোহালক্কড়	3
আসলে	লোহালক্কড়	খুঁজছিলাম	3
পৃথিবীর	সবচেয়ে	গোপন	3
সবচেয়ে	গোপন	স্থান	3
এখানে	কেউ	হুট	3
করে	আসে	না	3
হুট	করে	ফেরতও	3
করে	ফেরতও	যায়	3
ফেরতও	যায়	না	3
ওদেরকে	বলো	সব	3
এটা	বলে	বোঝানো	3
বলে	বোঝানো	মুশকিল	3
স্থানাংকটা	আমরা	একটা	3
আমরা	একটা	অসংগতি	3
একটা	অসংগতি	থেকে	3
অসংগতি	থেকে	পেয়েছি	3
চাচ্ছি	না	কিন্তু	3
মহাকর্ষ	শুনেই	আগ্রহ	3
শুনেই	আগ্রহ	বেড়ে	3
আগ্রহ	বেড়ে	গেলো	3
বেড়ে	গেলো	আপনার	3
গাড়ির	পেছনে	লাশ	3
পেছনে	লাশ	হয়ে	3
লাশ	হয়ে	না	3
আমার	বাবাকে	চেনো	3
যে	নাসার	হয়ে	3
নাসার	হয়ে	তুমি	3
হয়ে	তুমি	প্লেন	3
তুমি	প্লেন	চালাতে	3
ওরা	নাসা	বন্ধ	3
নাসা	বন্ধ	করে	3
দুর্ভিক্ষের	এলাকায়	বোমা	3
এলাকায়	বোমা	ফেলতে	3
বোমা	ফেলতে	রাজি	3
ফেলতে	রাজি	না	3
রাজি	না	হওয়ায়	3
তখন	আবার	ফিরিয়ে	3
আবার	ফিরিয়ে	এনেছে	3
কারণ	মহাকাশ	যাত্রার	3
মহাকাশ	যাত্রার	পেছনে	3
যাত্রার	পেছনে	খরচ	3
খরচ	করতে	জনগণের	3
করতে	জনগণের	আপত্তি	3
জনগণের	আপত্তি	আছে	3
যখন	পেট	খালি	3
শেষ	গম	হয়েছিলো	3
গম	হয়েছিলো	সাত	3
হয়েছিলো	সাত	বছর	3
এ	বছর	গেলো	3
বছর	গেলো	ঢেঁড়শ	3
এখন	আছে	শুধু	3
আছে	শুধু	ভুট্টা	3
চেয়ে	অনেক	বেশিই	3
অনেক	বেশিই	ফলাচ্ছি	3
কিন্তু	আয়ারল্যান্ডের	আলু	3
আয়ারল্যান্ডের	আলু	আর	3
আলু	আর	ডাস্টবোলের	3
আর	ডাস্টবোলের	গমের	3
ডাস্টবোলের	গমের	মত	3
গমের	মত	ভুট্টাও	3
মত	ভুট্টাও	শেষ	3
ভুট্টাও	শেষ	হয়ে	3
সেই	ভরসায়	বলছো	3
শুধুই	আমাদের	না	3
তো	আমাদের	আশ্রয়	3
পৃথিবীর	বায়ুমণ্ডলের	৮০	3
বায়ুমণ্ডলের	৮০	ভাগ	3
৮০	ভাগ	নাইট্রোজেন	3
এই	রোগটা	করে	3
বাতাসে	অক্সিজেনের	পরিমাণও	3
অক্সিজেনের	পরিমাণও	কমছে	3
তারা	শ্বাস	আটকে	3
শ্বাস	আটকে	মরবে	3
আর	তোমার	মেয়ের	3
তোমার	মেয়ের	প্রজন্ম	3
পৃথিবীর	শেষ	প্রজন্ম	3
শেষ	প্রজন্ম	হবে	3
মার্ফের	ঘুম	পাচ্ছে	3
ও	আমার	অফিসে	3
আমার	অফিসে	ঘুমাতে	3
অফিসে	ঘুমাতে	পারে	3
কীভাবে	বাঁচাবেন	পৃথিবীকে	3
এটাকে	ছেড়ে	যাওয়া	3
আমাদের	মহাশূন্যযান	এনডিউরেন্সের	3
মহাশূন্যযান	এনডিউরেন্সের	শেষ	3
এনডিউরেন্সের	শেষ	অংশ	3
শেষ	অংশ	এটা	3
আমাদের	সর্বশেষ	যাত্রা	3
নতুন	গ্রহের	খোঁজে	3
ল্যাজারাস	মৃত্যুঞ্জয়	মিশন	3
নাম	তো	মাশাল্লাহ	3
ল্যাজারাস	মৃত্যুর	জগৎ	3
মৃত্যুর	জগৎ	থেকে	3
জগৎ	থেকে	ফিরে	3
থেকে	ফিরে	এসেছিলো	3
আগে	কিন্তু	মরতে	3
কিন্তু	মরতে	হয়েছিলো	3
আমাদের	সৌরজগতে	প্রাণ	3
সৌরজগতে	প্রাণ	টেকার	3
প্রাণ	টেকার	মতো	3
টেকার	মতো	কোনো	3
মতো	কোনো	গ্রহ	3
কোনো	গ্রহ	নেই	3
আর	সবচে	কাছের	3
সবচে	কাছের	নক্ষত্রে	3
কাছের	নক্ষত্রে	যেতেও	3
নক্ষত্রে	যেতেও	হাজার	3
যেতেও	হাজার	বছর	3
নিস্ফল	বললেও	কম	3
বললেও	কম	বলা	3
কোথায়	পাঠিয়েছেন	ওদের	3
যদি	তুমি	জাহাজটা	3
তুমি	জাহাজটা	চালাতে	3
জাহাজটা	চালাতে	রাজি	3
চালাতে	রাজি	না	3
তুমিই	আমাদের	সেরা	3
আমাদের	সেরা	পাইলট	3
সেরা	পাইলট	ছিলে	3
আমি	স্ট্র্যাটোস্ফিয়ারও	পার	3
স্ট্র্যাটোস্ফিয়ারও	পার	করিনি	3
পার	করিনি	ঠিকমত	3
এই	দল	তো	3
দল	তো	ট্রেনিং	3
তো	ট্রেনিং	এর	3
ট্রেনিং	এর	বাইরেও	3
এর	বাইরেও	যায়	3
বাইরেও	যায়	নি	3
আর	এরকম	মিশনের	3
এরকম	মিশনের	জন্যই	3
মিশনের	জন্যই	তুমি	3
জন্যই	তুমি	প্রশিক্ষণ	3
তুমি	প্রশিক্ষণ	নিয়েছো	3
এটার	কথা	না	3
কথা	না	জেনেই	3
না	জেনেই	যদিও	3
বেঁচে	আছি	কিনা	3
তবু	শুরু	তো	3
শুরু	তো	করতেন	3
কিছু	একটা	তোমাকে	3
একটা	তোমাকে	এখানে	3
ওরা	বেছে	নিয়েছে	3
বেছে	নিয়েছে	তোমাকে	3
বাচ্চা	কাচ্চা	আছে	3
আর	রক্ষা	করো	3
রক্ষা	করো	ওদেরকে	3
প্রায়	৫০	বছর	3
বায়ুমণ্ডলের	ওপরের	দিকে	3
আপনি	নিজেও	দেখেছেন	3
নিজেও	দেখেছেন	সেটা	3
নালীর	ওপরে	চালানোর	3
ওপরে	চালানোর	সময়	3
একটা	আমার	স্বয়ংক্রিয়	3
আমার	স্বয়ংক্রিয়	সিস্টেম	3
স্বয়ংক্রিয়	সিস্টেম	নষ্ট	3
নষ্ট	করে	দিয়েছিলো	3
তবে	সকল	অসংগতির	3
সকল	অসংগতির	মধ্যে	3
অসংগতির	মধ্যে	এটা	3
এটা	সবচেয়ে	গুরুত্বপূর্ণ	3
শনি	গ্রহের	কাছাকাছি	3
স্থান	কালের	মধ্যে	3
৪৮	বছর	আগে	3
আর	এটা	কোথায়	3
এটা	কোথায়	যায়	3
ওয়ার্মহোল	কোনো	প্রাকৃতিক	3
কোনো	প্রাকৃতিক	ঘটনা	3
প্রাকৃতিক	ঘটনা	না	3
একজন	এটা	তৈরি	3
এই	ওয়ার্মহোলের	সাহায্যে	3
ওয়ার্মহোলের	সাহায্যে	অন্য	3
সাহায্যে	অন্য	কয়েকটা	3
অন্য	কয়েকটা	নক্ষত্রে	3
কয়েকটা	নক্ষত্রে	চলে	3
নক্ষত্রে	চলে	যাওয়া	3
চলে	যাওয়া	যায়	3
তখনই	এটা	সৃষ্টি	3
এটা	সৃষ্টি	হয়েছে	3
ওরা	বসতির	উপযোগী	3
বসতির	উপযোগী	বেশ	3
উপযোগী	বেশ	কয়েকটা	3
বেশ	কয়েকটা	সৌরজগত	3
কয়েকটা	সৌরজগত	হাতের	3
সৌরজগত	হাতের	নাগালে	3
হাতের	নাগালে	এনে	3
নাগালে	এনে	দিয়েছে	3
প্রথম	প্রোব	অনুসন্ধানী	3
প্রোব	অনুসন্ধানী	যন্ত্র	3
অনুসন্ধানী	যন্ত্র	অনুসারে	3
প্রোব	পাঠিয়েছিলেন	এর	3
পাঠিয়েছিলেন	এর	ভেতরে	3
আমরা	তো	মানুষও	3
তো	মানুষও	পাঠিয়েছি	3
১২টা	রেঞ্জারে	করে	3
রেঞ্জারে	করে	রওনা	3
করে	রওনা	দিয়েছিলো	3
দুর্দান্ত	সাহসী	কিছু	3
সাহসী	কিছু	মানুষ	3
বিখ্যাত	ডক্টর	ম্যান	3
প্রত্যেকের	অবতরণ	যন্ত্রের	3
অবতরণ	যন্ত্রের	মজুদে	3
যন্ত্রের	মজুদে	দুই	3
মজুদে	দুই	বছর	3
দুই	বছর	কাটানো	3
বছর	কাটানো	যাবে	3
অবশ্য	শীতনিদ্রা	সেটাকে	3
শীতনিদ্রা	সেটাকে	বাড়াতে	3
সেটাকে	বাড়াতে	পারে	3
যাতে	১০	বছর	3
১০	বছর	বা	3
বছর	বা	বেশি	3
বা	বেশি	সময়	3
সময়	ধরে	প্রাণের	3
ধরে	প্রাণের	পরিবর্তন	3
প্রাণের	পরিবর্তন	দেখা	3
পরিবর্তন	দেখা	যায়	3
বসবাসের	উপযোগী	হলে	3
বসবাসের	উপযোগী	না	3
উপযোগী	না	হলে	3
সাহসের	প্রশ্নটা	সেখানেই	3
১২টা	সৌরজগতে	যাবার	3
সৌরজগতে	যাবার	ক্ষমতা	3
যাবার	ক্ষমতা	তোমাদের	3
ক্ষমতা	তোমাদের	নেই	3
ওয়ার্মহোল	দিয়ে	এদিকে	3
দিয়ে	এদিকে	তথ্য	3
এদিকে	তথ্য	পাঠানোর	3
তথ্য	পাঠানোর	ব্যবস্থাটা	3
পাঠানোর	ব্যবস্থাটা	একেবারেই	3
ব্যবস্থাটা	একেবারেই	কাঁচা	3
ঐ	সৌরজগতের	সম্ভাবনা	3
